plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd hash MB isEngine nROCs power mrot phi HDorLD hash_hdld
30 3 6 FM 0.000 773.400 1 6 83.700 725.000 83.700 821.700 0.000 870.000 -83.700 821.700 -83.700 725.000 0.000 676.700 83.700 725.000 1 0 0.997 2.000 0.697 1.000 0.613 1.000 3003060 4 False 3 3.600 1 90.000 0 3003060
30 4 7 FM 83.700 918.400 1 6 167.400 870.000 167.400 966.700 83.700 1015.100 0.000 966.700 0.000 870.000 83.700 821.700 167.400 870.000 1 0 0.877 2.000 0.523 1.000 0.479 1.000 3004070 6 False 3 3.600 1 84.793 0 3004070
30 5 8 FM 167.400 1063.400 1 6 251.200 1015.100 251.200 1111.700 167.400 1160.100 83.700 1111.700 83.700 1015.100 167.400 966.700 251.200 1015.100 1 0 0.806 2.000 0.442 1.000 0.419 1.000 3005080 6 True 3 3.600 1 81.054 0 3005080
30 6 9 FO 251.200 1208.400 1 6 334.900 1160.100 334.900 1256.700 251.200 1305.100 167.400 1256.700 167.400 1160.100 251.200 1111.700 334.900 1160.100 1 0 0.755 2.000 0.399 1.000 0.388 1.000 3006090 6 False 3 3.600 1 78.257 0 3006090
30 7 10 FO 334.900 1353.400 1 6 418.600 1305.100 418.600 1401.700 334.900 1450.100 251.200 1401.700 251.200 1305.100 334.900 1256.700 418.600 1305.100 1 0 0.721 2.000 0.381 1.000 0.376 1.000 3007100 6 False 3 3.600 1 76.101 0 3007100
30 8 11 FOe 418.600 1498.400 1 6 502.300 1450.100 502.300 1546.800 418.600 1595.100 334.900 1546.800 334.900 1450.100 418.600 1401.700 502.300 1450.100 1 0 0.695 2.000 0.373 1.000 0.370 1.000 3008110 6 False 3 3.600 1 74.392 0 3008110
30 4 4 FI 334.900 483.400 1 6 251.200 435.000 334.900 386.700 418.600 435.000 418.600 531.700 334.900 580.100 251.200 531.600 251.200 435.000 0 1 1.276 2.000 1.291 2.000 1.314 2.000 3004040 11 False 6 7.200 1 55.286 1 3004041
30 4 3 FI 418.600 338.400 1 6 334.900 290.000 418.600 241.700 502.300 290.000 502.300 386.600 418.600 435.000 334.900 386.700 334.900 290.000 0 1 1.420 2.000 1.460 2.000 1.477 2.000 3004030 14 False 6 7.200 1 38.952 1 3004031
30 4 2 FI 502.300 193.300 0 6 418.600 145.000 502.300 96.700 586.000 145.000 586.000 241.700 502.300 290.000 418.600 241.700 418.600 145.000 0 0 1.389 2.000 1.459 2.000 1.475 2.000 3004020 15 False 6 7.200 0 21.048 1 3004021
30 4 1 FI 586.000 48.300 0 6 502.300 0.000 586.100 -48.300 669.700 0.000 669.800 96.700 586.000 145.000 502.300 96.700 502.300 0.000 0 0 1.284 2.000 1.283 2.000 1.304 2.000 3004010 24 False 6 7.200 0 4.712 1 3004011
30 1 5 FI -251.200 628.400 2 6 -167.400 580.000 -167.400 676.700 -251.200 725.000 -334.900 676.700 -334.900 580.000 -251.200 531.700 -167.400 580.000 0 1 1.092 2.000 1.245 1.000 1.096 1.000 3001050 1 True 6 7.200 2 111.789 1 3001051
30 2 6 FM -167.400 773.400 2 6 -83.700 725.000 -83.700 821.700 -167.400 870.000 -251.200 821.700 -251.200 725.000 -167.400 676.700 -83.700 725.000 0 1 0.982 2.000 0.665 1.000 0.586 1.000 3002060 2 False 3 3.600 2 102.213 0 3002060
30 3 7 FM -83.700 918.400 2 6 0.000 870.000 0.000 966.700 -83.700 1015.100 -167.400 966.700 -167.400 870.000 -83.700 821.700 0.000 870.000 0 1 0.879 2.000 0.521 1.000 0.477 1.000 3003070 4 False 3 3.600 2 95.207 0 3003070
30 4 8 FM 0.000 1063.400 1 6 83.700 1015.100 83.700 1111.700 0.000 1160.100 -83.700 1111.700 -83.700 1015.100 0.000 966.700 83.700 1015.100 1 0 0.808 2.000 0.444 1.000 0.420 1.000 3004080 6 False 3 3.600 1 90.000 0 3004080
30 5 9 FO 83.700 1208.400 1 6 167.400 1160.100 167.400 1256.700 83.700 1305.100 0.000 1256.700 0.000 1160.100 83.700 1111.700 167.400 1160.100 1 0 0.765 2.000 0.402 1.000 0.390 1.000 3005090 7 False 3 3.600 1 86.038 0 3005090
30 6 10 FO 167.400 1353.400 1 6 251.200 1305.100 251.200 1401.700 167.400 1450.100 83.700 1401.700 83.700 1305.100 167.400 1256.700 251.200 1305.100 1 0 0.728 2.000 0.385 1.000 0.378 1.000 3006100 7 True 3 3.600 1 82.949 0 3006100
30 7 11 FO 251.200 1498.400 1 6 334.900 1450.100 334.900 1546.800 251.200 1595.100 167.400 1546.800 167.400 1450.100 251.200 1401.700 334.900 1450.100 1 0 0.826 2.000 0.423 1.000 0.423 1.000 3007110 7 False 3 3.600 1 80.483 0 3007110
30 5 5 FI 418.600 628.400 1 6 334.900 580.100 418.600 531.700 502.300 580.100 502.300 676.700 418.600 725.000 334.900 676.700 334.900 580.100 0 1 1.014 2.000 1.035 1.000 0.933 1.000 3005050 11 True 6 7.200 1 56.331 1 3005051
30 5 4 FI 502.300 483.400 1 6 418.600 435.000 502.300 386.600 586.000 435.100 586.100 531.700 502.300 580.100 418.600 531.700 418.600 435.000 0 1 1.066 2.000 1.181 1.000 1.046 1.000 3005040 14 True 6 7.200 1 43.902 1 3005041
30 5 3 FI 586.000 338.400 1 6 502.300 290.000 586.000 241.700 669.700 290.000 669.800 386.700 586.000 435.100 502.300 386.600 502.300 290.000 0 0 1.145 2.000 1.091 1.000 1.103 1.000 3005030 14 False 6 7.200 0 30.005 1 3005031
30 5 2 FI 669.800 193.300 0 6 586.000 145.000 669.800 96.700 753.400 145.000 753.500 241.600 669.700 290.000 586.000 241.700 586.000 145.000 0 0 1.064 2.000 1.178 1.000 1.044 1.000 3005020 15 True 6 7.200 0 16.098 1 3005021
30 5 1 FI 753.500 48.300 0 6 669.700 0.000 753.500 -48.300 837.200 0.000 837.200 96.700 753.400 145.000 669.800 96.700 669.700 0.000 0 0 1.005 2.000 1.032 1.000 0.932 1.000 3005010 24 True 6 7.200 0 3.668 1 3005011
30 1 6 FM -334.900 773.400 2 6 -251.200 725.000 -251.200 821.700 -334.900 870.000 -418.600 821.700 -418.600 725.000 -334.900 676.700 -251.200 725.000 0 1 0.927 2.000 0.600 1.000 0.536 1.000 3001060 0 False 3 3.600 2 113.414 0 3001060
30 2 7 FM -251.200 918.400 2 6 -167.400 870.000 -167.400 966.700 -251.200 1015.100 -334.900 966.700 -334.900 870.000 -251.200 821.700 -167.400 870.000 0 1 0.861 2.000 0.496 1.000 0.460 1.000 3002070 2 False 3 3.600 2 105.297 0 3002070
30 3 8 FM -167.400 1063.400 2 6 -83.700 1015.100 -83.700 1111.700 -167.400 1160.100 -251.200 1111.700 -251.200 1015.100 -167.400 966.700 -83.700 1015.100 0 1 0.794 2.000 0.440 1.000 0.417 1.000 3003080 4 True 3 3.600 2 98.946 0 3003080
30 4 9 FO -83.700 1208.400 2 6 0.000 1160.100 0.000 1256.700 -83.700 1305.100 -167.400 1256.700 -167.400 1160.100 -83.700 1111.700 0.000 1160.100 0 1 0.762 2.000 0.401 1.000 0.390 1.000 3004090 5 False 3 3.600 2 93.962 0 3004090
30 5 10 FO 0.000 1353.400 1 6 83.700 1305.100 83.700 1401.700 0.000 1450.100 -83.700 1401.700 -83.700 1305.100 0.000 1256.700 83.700 1305.100 1 0 0.728 2.000 0.383 1.000 0.377 1.000 3005100 7 False 3 3.600 1 90.000 0 3005100
30 6 11 FOe 83.700 1498.400 1 6 167.400 1450.100 167.400 1546.800 83.700 1595.100 0.000 1546.800 0.000 1450.100 83.700 1401.700 167.400 1450.100 1 0 0.706 2.000 0.375 1.000 0.372 1.000 3006110 7 False 3 3.600 1 86.803 0 3006110
30 6 6 FM 502.300 773.400 1 6 418.600 725.000 502.300 676.700 586.000 725.000 586.000 821.700 502.300 870.000 418.600 821.700 418.600 725.000 0 1 0.870 2.000 0.523 1.000 0.479 1.000 3006060 12 False 3 3.600 1 56.997 0 3006060
30 6 5 FM 586.000 628.400 1 6 502.300 580.100 586.100 531.700 669.700 580.000 669.800 676.700 586.000 725.000 502.300 676.700 502.300 580.100 0 1 0.926 2.000 0.584 1.000 0.524 1.000 3006050 13 False 3 3.600 1 47.000 0 3006050
30 6 4 FM 669.800 483.400 1 6 586.000 435.100 669.800 386.700 753.500 435.100 753.500 531.700 669.700 580.000 586.100 531.700 586.000 435.100 0 1 0.947 2.000 0.617 1.000 0.549 1.000 3006040 16 False 3 3.600 1 35.818 0 3006040
30 6 3 FM 753.500 338.400 0 6 669.700 290.000 753.500 241.600 837.200 290.100 837.200 386.700 753.500 435.100 669.800 386.700 669.700 290.000 0 0 0.956 2.000 0.622 1.000 0.553 1.000 3006030 21 False 3 3.600 0 24.185 0 3006030
30 6 2 FM 837.200 193.300 0 6 753.400 145.000 837.200 96.700 920.900 145.000 920.900 241.700 837.200 290.100 753.500 241.600 753.400 145.000 0 0 0.917 2.000 0.584 1.000 0.524 1.000 3006020 22 False 3 3.600 0 13.001 0 3006020
30 6 1 FM 920.900 48.300 0 6 837.200 0.000 920.900 -48.300 1004.600 0.000 1004.600 96.600 920.900 145.000 837.200 96.700 837.200 0.000 0 0 0.872 2.000 0.521 1.000 0.477 1.000 3006010 23 False 3 3.600 0 3.002 0 3006010
30 1 7 FM -418.600 918.400 2 6 -334.900 870.000 -334.900 966.700 -418.600 1015.100 -502.300 966.700 -502.300 870.000 -418.600 821.700 -334.900 870.000 0 1 0.819 2.000 0.470 1.000 0.440 1.000 3001070 0 True 3 3.600 2 114.503 0 3001070
30 2 8 FM -334.900 1063.400 2 6 -251.200 1015.100 -251.200 1111.700 -334.900 1160.100 -418.600 1111.700 -418.600 1015.100 -334.900 966.700 -251.200 1015.100 0 1 0.789 2.000 0.423 1.000 0.404 1.000 3002080 2 True 3 3.600 2 107.481 0 3002080
30 3 9 FO -251.200 1208.400 2 6 -167.400 1160.100 -167.400 1256.700 -251.200 1305.100 -334.900 1256.700 -334.900 1160.100 -251.200 1111.700 -167.400 1160.100 0 1 0.758 2.000 0.395 1.000 0.385 1.000 3003090 4 False 3 3.600 2 101.743 0 3003090
30 4 10 FO -167.400 1353.400 2 6 -83.700 1305.100 -83.700 1401.700 -167.400 1450.100 -251.200 1401.700 -251.200 1305.100 -167.400 1256.700 -83.700 1305.100 0 1 0.735 2.000 0.384 1.000 0.378 1.000 3004100 5 True 3 3.600 2 97.051 0 3004100
30 5 11 FOe -83.700 1498.400 2 6 0.000 1450.100 0.000 1546.800 -83.700 1595.100 -167.400 1546.800 -167.400 1450.100 -83.700 1401.700 0.000 1450.100 0 1 0.701 2.000 0.375 1.000 0.372 1.000 3005110 5 False 3 3.600 2 93.197 0 3005110
30 7 7 FM 586.000 918.400 1 6 502.300 870.000 586.000 821.700 669.800 870.100 669.800 966.700 586.100 1015.100 502.400 966.700 502.300 870.000 0 1 0.804 2.000 0.435 1.000 0.413 1.000 3007070 12 True 3 3.600 1 57.459 0 3007070
30 7 6 FM 669.800 773.400 1 6 586.000 725.000 669.800 676.700 753.400 725.000 753.500 821.700 669.800 870.100 586.000 821.700 586.000 725.000 0 1 0.828 2.000 0.460 1.000 0.432 1.000 3007060 13 True 3 3.600 1 49.106 0 3007060
30 7 5 FM 753.500 628.400 1 6 669.700 580.000 753.500 531.700 837.200 580.000 837.200 676.700 753.400 725.000 669.800 676.700 669.700 580.000 0 1 0.847 2.000 0.481 1.000 0.447 1.000 3007050 16 False 3 3.600 1 39.827 0 3007050
30 7 4 FM 837.200 483.400 0 6 753.500 435.100 837.200 386.700 920.900 435.000 920.900 531.700 837.200 580.000 753.500 531.700 753.500 435.100 0 0 0.862 2.000 0.488 1.000 0.453 1.000 3007040 20 False 3 3.600 0 30.002 0 3007040
30 7 3 FM 920.900 338.400 0 6 837.200 290.100 920.900 241.700 1004.600 290.100 1004.600 386.700 920.900 435.000 837.200 386.700 837.200 290.100 0 0 0.849 2.000 0.483 1.000 0.449 1.000 3007030 21 False 3 3.600 0 20.177 0 3007030
30 7 2 FM 1004.600 193.300 0 6 920.900 145.000 1004.600 96.600 1088.300 145.100 1088.400 241.700 1004.600 290.100 920.900 241.700 920.900 145.000 0 0 0.823 2.000 0.464 1.000 0.435 1.000 3007020 22 True 3 3.600 0 10.891 0 3007020
30 7 1 FM 1088.400 48.300 0 6 1004.600 0.000 1088.300 -48.300 1172.100 -0.100 1172.100 96.700 1088.300 145.100 1004.600 96.600 1004.600 0.000 0 0 0.799 2.000 0.436 1.000 0.414 1.000 3007010 23 True 3 3.600 0 2.541 0 3007010
30 1 8 FO -502.300 1063.400 2 6 -418.600 1015.100 -418.600 1111.700 -502.300 1160.100 -586.000 1111.700 -586.000 1015.100 -502.300 966.700 -418.600 1015.100 0 1 0.769 2.000 0.407 1.000 0.394 1.000 3001080 0 False 3 3.600 2 115.284 0 3001080
30 2 9 FO -418.600 1208.400 2 6 -334.900 1160.100 -334.900 1256.700 -418.600 1305.100 -502.300 1256.700 -502.300 1160.100 -418.600 1111.700 -334.900 1160.100 0 1 0.746 2.000 0.391 1.000 0.383 1.000 3002090 2 False 3 3.600 2 109.107 0 3002090
30 3 10 FO -334.900 1353.400 2 6 -251.200 1305.100 -251.200 1401.700 -334.900 1450.100 -418.600 1401.700 -418.600 1305.100 -334.900 1256.700 -251.200 1305.100 0 1 0.723 2.000 0.382 1.000 0.377 1.000 3003100 4 False 3 3.600 2 103.899 0 3003100
30 4 11 FO -251.200 1498.400 2 6 -167.400 1450.100 -167.400 1546.800 -251.200 1595.100 -334.900 1546.800 -334.900 1450.100 -251.200 1401.700 -167.400 1450.100 0 1 0.825 2.000 0.423 1.000 0.423 1.000 3004110 5 False 3 3.600 2 99.517 0 3004110
30 8 8 FO 669.800 1063.400 1 6 586.100 1015.100 669.800 966.700 753.500 1015.100 753.500 1111.700 669.800 1160.000 586.100 1111.700 586.100 1015.100 0 1 0.749 2.000 0.396 1.000 0.386 1.000 3008080 12 False 3 3.600 1 57.795 0 3008080
30 8 7 FO 753.500 918.400 1 6 669.800 870.100 753.500 821.700 837.200 870.100 837.200 966.700 753.500 1015.100 669.800 966.700 669.800 870.100 0 1 0.762 2.000 0.405 1.000 0.392 1.000 3008070 13 False 3 3.600 1 50.633 0 3008070
30 8 6 FM 837.200 773.400 1 6 753.400 725.000 837.200 676.700 920.900 725.100 920.900 821.700 837.200 870.100 753.500 821.700 753.400 725.000 0 1 0.783 2.000 0.418 1.000 0.402 1.000 3008060 16 True 3 3.600 1 42.732 0 3008060
30 8 5 FM 920.900 628.400 1 6 837.200 580.000 920.900 531.700 1004.600 580.000 1004.700 676.700 920.900 725.100 837.200 676.700 837.200 580.000 0 1 0.790 2.000 0.425 1.000 0.406 1.000 3008050 18 False 3 3.600 1 34.309 0 3008050
30 8 4 FM 1004.600 483.400 0 6 920.900 435.000 1004.600 386.700 1088.300 435.000 1088.300 531.700 1004.600 580.000 920.900 531.700 920.900 435.000 0 0 0.795 2.000 0.425 1.000 0.406 1.000 3008040 20 True 3 3.600 0 25.696 0 3008040
30 8 3 FM 1088.400 338.400 0 6 1004.600 290.100 1088.400 241.700 1172.000 290.000 1172.100 386.700 1088.300 435.000 1004.600 386.700 1004.600 290.100 0 0 0.783 2.000 0.416 1.000 0.400 1.000 3008030 21 True 3 3.600 0 17.271 0 3008030
30 8 2 FO 1172.100 193.300 0 6 1088.300 145.100 1172.100 96.700 1255.900 145.000 1255.800 241.700 1172.000 290.000 1088.400 241.700 1088.300 145.100 0 0 0.769 2.000 0.405 1.000 0.392 1.000 3008020 22 False 3 3.600 0 9.365 0 3008020
30 8 1 FO 1255.800 48.300 0 6 1172.100 -0.100 1255.800 -48.400 1339.600 0.000 1339.500 96.700 1255.900 145.000 1172.100 96.700 1172.100 -0.100 0 0 0.760 2.000 0.394 1.000 0.385 1.000 3008010 23 False 3 3.600 0 2.203 0 3008010
30 1 9 FO -586.000 1208.400 2 6 -502.300 1160.100 -502.300 1256.700 -586.000 1305.100 -669.800 1256.700 -669.800 1160.100 -586.000 1111.700 -502.300 1160.100 0 1 0.729 2.000 0.387 1.000 0.380 1.000 3001090 0 False 3 3.600 2 115.871 0 3001090
30 2 10 FO -502.300 1353.400 2 6 -418.600 1305.100 -418.600 1401.700 -502.300 1450.100 -586.000 1401.700 -586.000 1305.100 -502.300 1256.700 -418.600 1305.100 0 1 0.717 2.000 0.380 1.000 0.375 1.000 3002100 2 False 3 3.600 2 110.362 0 3002100
30 3 11 FOe -418.600 1498.400 2 6 -334.900 1450.100 -334.900 1546.800 -418.600 1595.100 -502.300 1546.800 -502.300 1450.100 -418.600 1401.700 -334.900 1450.100 0 1 0.697 2.000 0.373 1.000 0.370 1.000 3003110 4 False 3 3.600 2 105.608 0 3003110
30 9 9 FO 753.500 1208.400 1 6 669.800 1160.000 753.500 1111.700 837.200 1160.000 837.200 1256.800 753.500 1305.100 669.800 1256.700 669.800 1160.000 0 1 0.719 2.000 0.382 1.000 0.376 1.000 3009090 12 False 3 3.600 1 58.054 0 3009090
30 9 8 FO 837.200 1063.400 1 6 753.500 1015.100 837.200 966.700 920.900 1015.000 920.900 1111.700 837.200 1160.000 753.500 1111.700 753.500 1015.100 0 1 0.723 2.000 0.387 1.000 0.380 1.000 3009080 13 False 3 3.600 1 51.787 0 3009080
30 9 7 FO 920.900 918.400 1 6 837.200 870.100 920.900 821.700 1004.600 870.100 1004.600 966.700 920.900 1015.000 837.200 966.700 837.200 870.100 0 1 0.751 2.000 0.392 1.000 0.383 1.000 3009070 16 False 3 3.600 1 44.922 0 3009070
30 9 6 FO 1004.600 773.400 1 6 920.900 725.100 1004.700 676.700 1088.300 725.100 1088.400 821.700 1004.600 870.100 920.900 821.700 920.900 725.100 0 1 0.753 2.000 0.393 1.000 0.384 1.000 3009060 18 True 3 3.600 1 37.591 0 3009060
30 9 5 FO 1088.400 628.400 0 6 1004.600 580.000 1088.300 531.700 1172.100 580.100 1172.100 676.700 1088.300 725.100 1004.700 676.700 1004.600 580.000 0 0 0.749 2.000 0.396 1.000 0.386 1.000 3009050 19 False 3 3.600 0 30.000 0 3009050
30 9 4 FO 1172.100 483.400 0 6 1088.300 435.000 1172.100 386.700 1255.700 435.000 1255.800 531.700 1172.100 580.100 1088.300 531.700 1088.300 435.000 0 0 0.749 2.000 0.394 1.000 0.385 1.000 3009040 20 False 3 3.600 0 22.412 0 3009040
30 9 3 FO 1255.800 338.400 0 6 1172.000 290.000 1255.800 241.700 1339.600 290.000 1339.500 386.700 1255.700 435.000 1172.100 386.700 1172.000 290.000 0 0 0.744 2.000 0.389 1.000 0.381 1.000 3009030 21 False 3 3.600 0 15.081 0 3009030
30 9 2 FO 1339.500 193.300 0 6 1255.900 145.000 1339.500 96.700 1423.300 145.000 1423.200 241.700 1339.600 290.000 1255.800 241.700 1255.900 145.000 0 0 0.734 2.000 0.386 1.000 0.379 1.000 3009020 22 False 3 3.600 0 8.212 0 3009020
30 9 1 FO 1423.200 48.300 0 6 1339.600 0.000 1423.200 -48.300 1507.000 0.000 1506.900 96.700 1423.300 145.000 1339.500 96.700 1339.600 0.000 0 0 0.721 2.000 0.379 1.000 0.374 1.000 3009010 23 False 3 3.600 0 1.944 0 3009010
30 1 10 FOe -669.800 1353.400 2 6 -586.000 1305.100 -586.000 1401.700 -669.800 1450.100 -753.500 1401.700 -753.500 1305.100 -669.800 1256.700 -586.000 1305.100 0 1 0.702 2.000 0.375 1.000 0.371 1.000 3001100 0 False 3 3.600 2 116.331 0 3001100
30 10 10 aOe 837.200 1353.400 2 4 920.900 1401.700 753.500 1305.100 837.200 1256.800 920.900 1305.100 920.900 1401.700 0.000 0.000 0.000 0.000 0 1 0.360 1.000 0.228 1.000 0.228 1.000 3010100 12 False 3 3.600 2 58.259 0 3010100
30 10 9 FO 920.900 1208.400 1 6 837.200 1160.000 920.900 1111.700 1004.600 1160.100 1004.700 1256.700 920.900 1305.100 837.200 1256.800 837.200 1160.000 0 1 0.828 2.000 0.423 1.000 0.423 1.000 3010090 13 False 3 3.600 1 52.690 0 3010090
30 10 8 FO 1004.600 1063.400 1 6 920.900 1015.000 1004.600 966.700 1088.300 1015.000 1088.400 1111.800 1004.600 1160.100 920.900 1111.700 920.900 1015.000 0 1 0.709 2.000 0.380 1.000 0.375 1.000 3010080 16 False 3 3.600 1 46.629 0 3010080
30 10 7 FO 1088.400 918.400 1 6 1004.600 870.100 1088.400 821.700 1172.000 870.000 1172.100 966.700 1088.300 1015.000 1004.600 966.700 1004.600 870.100 0 1 0.710 2.000 0.381 1.000 0.375 1.000 3010070 18 False 3 3.600 1 40.158 0 3010070
30 10 6 FO 1172.100 773.400 1 6 1088.300 725.100 1172.100 676.700 1255.800 725.100 1255.800 821.700 1172.000 870.000 1088.400 821.700 1088.300 725.100 0 1 0.723 2.000 0.382 1.000 0.377 1.000 3010060 18 False 3 3.600 1 33.418 0 3010060
30 10 5 FO 1255.800 628.400 0 6 1172.100 580.100 1255.800 531.700 1339.500 580.100 1339.500 676.700 1255.800 725.100 1172.100 676.700 1172.100 580.100 0 0 0.721 2.000 0.381 1.000 0.376 1.000 3010050 19 True 3 3.600 0 26.583 0 3010050
30 10 4 FO 1339.500 483.400 0 6 1255.700 435.000 1339.500 386.700 1423.300 435.000 1423.200 531.700 1339.500 580.100 1255.800 531.700 1255.700 435.000 0 0 0.722 2.000 0.381 1.000 0.375 1.000 3010040 20 False 3 3.600 0 19.844 0 3010040
30 10 3 FO 1423.200 338.400 0 6 1339.600 290.000 1423.200 241.700 1507.000 290.000 1507.000 386.700 1423.300 435.000 1339.500 386.700 1339.600 290.000 0 0 0.714 2.000 0.378 1.000 0.374 1.000 3010030 21 False 3 3.600 0 13.375 0 3010030
30 10 2 FO 1507.000 193.300 0 6 1423.300 145.000 1506.900 96.700 1590.700 145.000 1590.600 241.700 1507.000 290.000 1423.200 241.700 1423.300 145.000 0 0 0.835 2.000 0.423 1.000 0.423 1.000 3010020 22 False 3 3.600 0 7.309 0 3010020
30 10 1 aOe 1590.700 48.300 5 4 1507.000 0.000 1674.400 96.700 1590.700 145.000 1506.900 96.700 1507.000 0.000 0.000 0.000 0.000 0.000 0 0 0.360 1.000 0.229 1.000 0.229 1.000 3010010 23 False 3 3.600 5 1.739 0 3010010
30 11 8 FOe 1172.100 1063.400 1 6 1088.300 1015.000 1172.100 966.700 1255.800 1015.100 1255.800 1111.700 1172.100 1160.100 1088.400 1111.800 1088.300 1015.000 0 1 0.694 2.000 0.373 1.000 0.370 1.000 3011080 18 False 3 3.600 1 42.216 0 3011080
30 11 7 FOe 1255.800 918.400 1 6 1172.000 870.000 1255.800 821.700 1339.500 870.000 1339.500 966.800 1255.800 1015.100 1172.100 966.700 1172.000 870.000 0 1 0.820 2.000 0.421 1.000 0.421 1.000 3011070 18 False 3 3.600 1 36.179 0 3011070
30 11 6 dOe 1339.500 773.400 0 5 1339.500 676.700 1381.400 700.900 1297.700 845.900 1255.800 821.700 1255.800 725.100 1339.500 676.700 0.000 0.000 0 0 0.366 1.000 0.230 1.000 0.230 1.000 3011060 19 False 2 2.400 0 30.001 0 3011060
30 11 5 FOe 1423.200 628.400 0 6 1339.500 580.100 1423.200 531.700 1507.000 580.000 1506.900 676.700 1423.200 725.000 1339.500 676.700 1339.500 580.100 0 0 0.815 2.000 0.422 1.000 0.422 1.000 3011050 19 False 3 3.600 0 23.823 0 3011050
30 11 4 FOe 1507.000 483.400 0 6 1423.300 435.000 1507.000 386.700 1590.700 435.000 1590.700 531.700 1507.000 580.000 1423.200 531.700 1423.300 435.000 0 0 0.698 2.000 0.374 1.000 0.371 1.000 3011040 20 False 3 3.600 0 17.785 0 3011040
30 2 3 aIe 83.700 338.400 4 4 -0.000 386.700 167.400 290.000 167.400 386.700 83.700 435.000 -0.000 386.700 0.000 0.000 0.000 0.000 1 0 1.342 2.000 1.437 2.000 1.437 2.000 3002030 9 False 6 7.200 4 76.107 1 3002031
30 1 3 aIe -83.700 338.400 5 4 -167.400 290.000 0.000 386.700 -83.700 435.000 -167.400 386.700 -167.400 290.000 0.000 0.000 0.000 0.000 0 1 1.345 2.000 1.447 2.000 1.447 2.000 3001030 1 False 6 7.200 5 103.893 1 3001031
30 3 2 bIe 334.900 193.300 4 5 251.200 241.700 334.900 96.700 418.600 145.000 418.600 241.700 334.900 290.000 251.200 241.700 0.000 0.000 0 0 1.845 2.000 1.969 2.000 1.969 2.000 3003020 15 False 6 7.200 4 29.993 1 3003021
30 9 11 aOe 586.000 1498.400 1 4 669.800 1450.100 502.300 1546.800 502.300 1450.100 586.000 1401.700 669.800 1450.100 0.000 0.000 0.000 0.000 1 0 0.367 1.000 0.228 1.000 0.228 1.000 3009110 8 False 3 3.600 1 68.640 0 3009110
30 8 12 cOe 334.900 1643.400 1 3 418.600 1595.100 251.200 1595.100 334.900 1546.700 418.600 1595.100 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 3008120 7 False 3 3.600 1 78.482 0 3008120
30 7 12 dOe 167.400 1643.400 1 5 251.200 1595.100 251.200 1643.400 83.700 1643.400 83.700 1595.100 167.400 1546.700 251.200 1595.100 0.000 0.000 1 0 0.476 1.000 0.225 1.000 0.225 1.000 3007120 7 False 2 2.400 1 84.184 0 3007120
30 5 12 dOe -167.400 1643.400 1 5 -83.700 1595.100 -83.700 1643.400 -251.200 1643.400 -251.200 1595.100 -167.400 1546.700 -83.700 1595.100 0.000 0.000 0 1 0.478 1.000 0.224 1.000 0.224 1.000 3005120 5 False 2 2.400 1 95.816 0 3005120
30 4 12 cOe -334.900 1643.400 1 3 -251.200 1595.100 -418.600 1595.100 -334.900 1546.700 -251.200 1595.100 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 3004120 5 False 3 3.600 1 101.518 0 3004120
30 2 11 aOe -586.000 1498.400 2 4 -502.300 1546.800 -669.800 1450.100 -586.000 1401.700 -502.300 1450.100 -502.300 1546.800 0.000 0.000 0.000 0.000 0 1 0.370 1.000 0.229 1.000 0.229 1.000 3002110 2 False 3 3.600 2 111.360 0 3002110
30 11 10 cOe 1004.600 1353.400 0 3 1004.600 1256.700 920.900 1401.700 920.900 1305.100 1004.600 1256.700 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 3011100 13 False 3 3.600 0 53.414 0 3011100
